hhid14,n_members,n_adults,n_outmig_adults,amount_given_total,amount_received_total,log_received_total,ethnic_modal,ethnic_share_modal,has_minang,has_batak,has_java,nelm_d1_deployment,nelm_d2_remittance,non_nuclear_adults,nelm_d3_extended_ratio,expenditure_total_monthly,log_exp_monthly,expenditure_pcm,log_exp_pcm,urban_rural,prov_bps,kab_bps,urban
0010600,11,4,1,0.0,10000.0,9.210440366976517,13.0,1.0,False,False,False,0.25,9.210440366976517,2,0.18181818181818182,3335996.6666666665,15.020282343020082,303272.42424242425,12.622390067821234,2.0,12.0,1.0,0
0010651,3,1,1,0.0,0.0,0.0,13.0,1.0,False,False,False,1.0,0.0,0,0.0,1519130.0,14.233649018807366,506376.6666666667,13.135038046680544,2.0,12.0,1.0,0
0010800,12,10,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,8,0.6666666666666666,1418560.0,14.1651535354788,118213.33333333333,11.680254639997699,2.0,12.0,1.0,0
0010851,5,0,0,0.0,0.0,0.0,13.0,1.0,False,False,False,,0.0,0,0.0,1411798.3333333333,14.160375571732981,282359.6666666666,12.550940492558706,2.0,12.0,1.0,0
0012200,15,12,0,100000.0,100000.0,11.51293546492023,13.0,1.0,False,False,False,0.0,11.51293546492023,10,0.6666666666666666,5604551.666666667,15.539089801609709,373636.7777777778,12.831042098473588,2.0,12.0,1.0,0
0012241,3,0,0,0.0,0.0,0.0,13.0,1.0,False,False,False,,0.0,0,0.0,4336826.666666667,15.282653686419692,1445608.888888889,14.184041858918059,2.0,12.0,1.0,0
0012400,25,16,1,2430000.0,1000000.0,13.815511557963774,13.0,0.9545454545454546,False,True,False,0.0625,13.815511557963774,14,0.56,25389358.333333332,17.049840720331126,1015574.3333333333,13.830965840740367,2.0,12.0,1.0,0
0012451,6,3,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,1,0.16666666666666666,2954543.3333333335,14.898854995014345,492423.88888888893,13.107097218093191,2.0,12.0,1.0,0
0012452,2,1,0,500000.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,0,0.0,3370938.3333333335,15.030701997416266,1685469.1666666667,14.337555113509493,2.0,12.0,1.0,0
0012500,13,5,0,0.0,0.0,0.0,13.0,0.9,False,False,True,0.0,0.0,3,0.23076923076923078,3523123.3333333335,15.07485874859201,271009.4871794872,12.509912797192374,2.0,12.0,1.0,0
0012900,12,9,3,0.0,0.0,0.0,13.0,1.0,False,False,False,0.3333333333333333,0.0,7,0.5833333333333334,1519756.6666666667,14.234061450287612,126646.38888888889,11.749162038469475,2.0,12.0,1.0,0
0012951,4,1,0,500000.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,0,0.0,1673813.3333333333,14.330615611893112,418453.3333333333,12.9443230430851,2.0,12.0,3.0,0
0012952,5,1,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,0,0.0,1677740.0,14.332958803678874,335548.0,12.723523275400154,2.0,12.0,3.0,0
0012953,2,1,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,0,0.0,1765776.6666666667,14.384101755655664,882888.3333333334,13.690955141418272,2.0,12.0,3.0,0
0020100,11,8,2,3750000.0,500000.0,13.122365377402328,13.0,1.0,False,False,False,0.25,13.122365377402328,6,0.5454545454545454,5356871.666666667,15.493890905057855,486988.3333333334,13.09599749901856,2.0,12.0,14.0,0
0020151,2,1,1,0.0,0.0,0.0,13.0,1.0,False,False,False,1.0,0.0,0,0.0,4753011.5,15.374289185510635,2376505.75,14.68114221534355,1.0,12.0,12.0,1
0020200,11,4,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,2,0.18181818181818182,3288706.6666666665,15.006005239088584,298973.3333333333,12.608113006993676,2.0,12.0,14.0,0
0020400,12,8,1,40000.0,720000.0,13.487007879880162,13.0,1.0,False,False,False,0.125,13.487007879880162,6,0.5,1704443.3333333333,14.348749711378115,142036.94444444444,11.863849515285485,2.0,12.0,14.0,0
0020441,5,2,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,0,0.0,754251.6666666666,13.533482692535994,150850.3333333333,11.924050083350487,2.0,12.0,14.0,0
0020442,4,3,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,1,0.25,,,,,1.0,12.0,14.0,1
0020500,10,5,2,0.0,0.0,0.0,13.0,1.0,False,False,False,0.4,0.0,3,0.3,3630700.0,15.104936300544788,363070.0,12.802353686407812,2.0,13.0,7.0,0
0020600,10,6,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,4,0.4,3326803.3333333335,15.017522741528825,332680.3333333334,12.71494035382999,2.0,12.0,14.0,0
0020651,7,1,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,0,0.0,2861090.0,14.866713578586882,408727.14285714284,12.920805526631488,2.0,12.0,14.0,0
0021142,9,6,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,4,0.4444444444444444,2166968.3333333335,14.588840128749386,240774.25925925927,12.39161924319833,2.0,12.0,14.0,0
0021143,5,3,0,100000.0,100000.0,11.51293546492023,13.0,1.0,False,False,False,0.0,11.51293546492023,1,0.2,1885100.0,14.4494919583307,377020.0,12.84005616779657,2.0,12.0,14.0,0
0021300,6,6,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,4,0.6666666666666666,,,,,2.0,13.0,7.0,0
0021500,7,4,0,1000000.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,2,0.2857142857142857,3451711.6666666665,15.054381090950129,493101.6666666666,13.108472680160821,2.0,12.0,14.0,0
0021800,15,9,0,5500000.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,7,0.4666666666666667,3038253.3333333335,14.926793675991664,202550.22222222222,12.218748082788006,2.0,12.0,14.0,0
0021831,1,1,0,1500000.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,0,0.0,2864216.6666666665,14.867805805105847,2864216.6666666665,14.867805805105847,2.0,12.0,14.0,0
0021841,4,2,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,0,0.0,1916870.0,14.466204727118772,479217.5,13.079911931048201,2.0,12.0,14.0,0
0021900,13,8,1,0.0,0.0,0.0,13.0,1.0,False,False,False,0.125,0.0,6,0.46153846153846156,692680.0,13.448324854733118,53283.07692307692,10.883392821113373,2.0,12.0,14.0,0
0021951,3,3,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,1,0.3333333333333333,12164428.333333334,16.314026622563738,4054809.4444444445,15.215414498309409,1.0,12.0,14.0,1
0022000,5,5,1,500000.0,0.0,0.0,13.0,1.0,False,False,False,0.2,0.0,3,0.6,8682966.666666666,15.976873925284456,1736593.3333333333,14.367436473522242,2.0,12.0,14.0,0
0022100,9,6,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,4,0.4444444444444444,359353.3333333333,12.79206418163377,39928.148148148146,10.594861866199553,2.0,12.0,14.0,0
0022200,5,3,0,0.0,20000.0,9.90353755128617,13.0,1.0,False,False,False,0.0,9.90353755128617,1,0.2,1316083.3333333333,14.090171471894207,263216.6666666666,12.480736598774397,2.0,12.0,14.0,0
0022500,10,6,0,75000.0,1200000.0,13.997832948091215,13.0,1.0,False,False,False,0.0,13.997832948091215,4,0.4,4709315.0,15.365053232516793,470931.5,13.062470050626484,2.0,12.0,14.0,0
0022541,1,1,0,0.0,0.0,0.0,13.0,1.0,False,False,False,0.0,0.0,0,0.0,1433571.6666666667,14.175680254800803,1433571.6666666667,14.175680254800803,1.0,12.0,14.0,1
0022600,11,8,1,0.0,0.0,0.0,13.0,1.0,False,False,False,0.125,0.0,6,0.5454545454545454,6443863.333333333,15.6786389698813,585805.7575757576,13.280745248945557,2.0,12.0,14.0,0
0022741,8,5,1,0.0,0.0,0.0,13.0,1.0,False,False,False,0.2,0.0,3,0.375,,,,,1.0,12.0,14.0,1
0022900,10,6,1,0.0,0.0,0.0,13.0,1.0,False,False,False,0.16666666666666666,0.0,4,0.4,649500.0,13.383959654737488,64950.0,11.081388418439035,2.0,12.0,14.0,0
0022942,4,2,2,0.0,200000.0,12.206077645517674,13.0,1.0,False,False,False,1.0,12.206077645517674,0,0.0,3407563.3333333335,15.041508322296343,851890.8333333334,13.6552148415703,2.0,13.0,12.0,0
0022951,1,1,1,0.0,0.0,0.0,13.0,1.0,False,False,False,1.0,0.0,0,0.0,2222700.0,14.614233680976028,2222700.0,14.614233680976028,2.0,13.0,12.0,0
0023000,17,9,0,0.0,100000.0,11.51293546492023,13.0,1.0,False,False,False,0.0,11.51293546492023,7,0.4117647058823529,3778828.3333333335,15.1449248194524,222284.01960784313,12.31171570950276,2.0,12.0,14.0,0
0030100,10,9,1,150000.0,100000.0,11.51293546492023,4.0,1.0,False,True,False,0.1111111111111111,11.51293546492023,7,0.7,1523888.3333333333,14.236776396669056,152388.8333333333,11.934197209598246,2.0,12.0,77.0,0
0030141,4,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3507276.6666666665,15.070350700971508,876819.1666666666,13.684057195215521,2.0,12.0,77.0,0
0030151,3,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2291575.0,14.644750348429774,763858.3333333334,13.546138932523085,2.0,12.0,7.0,0
0030152,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,1333885.0,14.10360704453466,444628.3333333333,13.004996255243935,2.0,12.0,77.0,0
0030153,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1104976.6666666667,13.915335681568354,552488.3333333334,13.222189406003666,2.0,12.0,77.0,0
0030200,12,9,0,120000.0,0.0,0.0,1.0,0.8333333333333334,False,True,True,0.0,0.0,7,0.5833333333333334,2235016.6666666665,14.61975969054741,186251.38888888888,12.134857962408619,2.0,12.0,77.0,0
0030241,4,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.5,,,,,2.0,12.0,77.0,0
0030251,2,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,1595210.0,14.282516573852996,797605.0,13.589370020169174,2.0,12.0,77.0,0
0030300,11,7,0,0.0,300000.0,12.611541086966115,4.0,1.0,False,True,False,0.0,12.611541086966115,5,0.45454545454545453,1191553.3333333333,13.990769175264576,108323.03030303029,11.592882294830497,2.0,12.0,77.0,0
0030312,6,3,1,0.0,310000.0,12.644330802262578,4.0,1.0,False,True,False,0.3333333333333333,12.644330802262578,1,0.16666666666666666,3551891.6666666665,15.082991164919916,591981.9444444444,13.291233103391065,2.0,12.0,77.0,0
0030342,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3637126.6666666665,15.106704825543508,1818563.3333333333,14.413557919925758,2.0,12.0,20.0,0
0030400,9,7,0,20000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,5,0.5555555555555556,2569656.6666666665,14.759283244367364,285517.4074074074,12.562061780281462,2.0,12.0,77.0,0
0030451,2,1,0,0.0,2500000.0,14.731801689838349,4.0,1.0,False,True,False,0.0,14.731801689838349,0,0.0,1587646.6666666667,14.277764023795747,793823.3333333334,13.584617473098273,2.0,12.0,77.0,0
0030500,11,10,1,450000.0,550000.0,13.217675375388819,4.0,1.0,False,True,False,0.1,13.217675375388819,8,0.7272727272727273,3155360.0,14.964613468964894,286850.9090909091,12.566721365370984,2.0,12.0,77.0,0
0030541,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3589351.6666666665,15.093482428513896,897337.9166666666,13.707188903198961,2.0,12.0,3.0,0
0030551,5,1,0,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.0,13.122365377402328,0,0.0,2705858.3333333335,14.81093010311459,541171.6666666667,13.201493668952843,2.0,12.0,77.0,0
0030552,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1534118.3333333333,14.24346705014791,767059.1666666666,13.550320521427526,1.0,12.0,77.0,1
0030553,3,2,0,0.0,0.0,0.0,2.0,0.6666666666666666,False,True,False,0.0,0.0,0,0.0,4283906.666666667,15.270376157251835,1427968.888888889,14.171764335447087,1.0,31.0,72.0,1
0030700,5,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.4,759571.6666666666,13.540511273421684,151914.3333333333,11.93107862709265,2.0,12.0,77.0,0
0030800,9,8,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,6,0.6666666666666666,805771.6666666666,13.59955693042277,89530.18518518518,11.402342281395883,2.0,12.0,77.0,0
0030900,19,17,0,3000000.0,0.0,0.0,4.0,0.8823529411764706,False,True,True,0.0,0.0,15,0.7894736842105263,2404895.0,14.693017217343739,126573.42105263157,11.748585722880437,2.0,12.0,77.0,0
0030941,4,2,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,0,0.0,8259013.333333333,15.926815808271835,2064753.3333333333,14.540521810391349,2.0,12.0,4.0,0
0030951,5,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4547201.666666667,15.33002280332622,909440.3333333334,13.720585770553427,2.0,12.0,77.0,0
0031000,6,5,0,0.0,300000.0,12.611541086966115,4.0,1.0,False,True,False,0.0,12.611541086966115,3,0.5,1691095.0,14.340887397410633,281849.1666666667,12.549130884840633,2.0,12.0,77.0,0
0031041,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2675480.0,14.79963973523192,668870.0,13.413346495405106,2.0,12.0,77.0,0
0031042,1,1,0,80000.0,380000.0,12.847929163278053,4.0,1.0,False,True,False,0.0,12.847929163278053,0,0.0,1060600.0,13.874346286547253,1060600.0,13.874346286547253,2.0,12.0,77.0,0
0031100,6,5,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.2,0.0,3,0.5,1477391.6666666667,14.20578938038953,246231.94444444447,12.41403329549636,2.0,12.0,77.0,0
0031151,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1347240.0,14.113569355498797,449080.0,13.014958551344977,2.0,12.0,20.0,0
0031200,9,6,0,500000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.4444444444444444,2889461.6666666665,14.876581114312728,321051.2962962963,12.679359305653543,2.0,12.0,77.0,0
0031211,5,2,0,30000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2659408.3333333335,14.793614600962146,531881.6666666667,13.184178192620303,2.0,12.0,77.0,0
0031241,4,4,0,0.0,0.0,0.0,1.0,0.5,False,True,True,0.0,0.0,2,0.5,1848756.6666666667,14.430024439944683,462189.1666666667,13.0437317015348,2.0,12.0,20.0,0
0031300,8,7,2,0.0,150000.0,11.918397239722838,4.0,1.0,False,True,False,0.2857142857142857,11.918397239722838,5,0.625,2014101.6666666667,14.515684327459235,251762.70833333334,12.436246261266499,2.0,12.0,77.0,0
0031341,5,3,1,300000.0,0.0,0.0,4.0,1.0,False,True,False,0.3333333333333333,0.0,1,0.2,2430960.0,14.703797210388824,486192.0,13.094360943393179,1.0,12.0,75.0,1
0031400,14,11,1,0.0,100000.0,11.51293546492023,4.0,1.0,False,True,False,0.09090909090909091,11.51293546492023,9,0.6428571428571429,2081723.3333333333,14.548707114651737,148694.52380952382,11.909656029839981,2.0,12.0,77.0,0
0031431,5,1,1,0.0,0.0,0.0,4.0,0.8,False,True,False,1.0,0.0,0,0.0,1215115.0,14.010350103450534,243023.0,12.4009154828778,2.0,12.0,77.0,0
0031500,9,6,1,0.0,350000.0,12.765691290604371,4.0,1.0,False,True,False,0.16666666666666666,12.765691290604371,4,0.4444444444444444,2839826.6666666665,14.859253927545064,315536.2962962963,12.662032167277227,2.0,12.0,77.0,0
0031551,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,3117653.3333333335,14.95259146079079,1558826.6666666667,14.259444600984763,1.0,12.0,77.0,1
0031700,6,6,3,0.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,4,0.6666666666666666,1483660.0,14.210023239956154,247276.66666666666,12.418267140764499,2.0,12.0,77.0,0
0031731,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2493426.6666666665,14.729168894791453,831142.2222222221,13.630557408231711,2.0,12.0,77.0,0
0031741,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3336293.3333333335,15.020371267985256,1112097.7777777778,13.921759578784458,1.0,12.0,75.0,1
0031751,1,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,3946990.0,15.188464074429564,3946990.0,15.188464074429564,2.0,12.0,77.0,0
0031752,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,875055.0,13.682043163291839,437527.5,12.988897125515246,2.0,12.0,3.0,0
0031800,7,6,0,600000.0,1000000.0,13.815511557963774,4.0,1.0,False,True,False,0.0,13.815511557963774,4,0.5714285714285714,2652771.6666666665,14.791115940291421,378967.38095238095,12.845208053018013,2.0,12.0,77.0,0
0031831,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3938391.6666666665,15.186283245416133,1312797.2222222222,14.087671464569276,2.0,12.0,77.0,0
0031841,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2883706.6666666665,14.874587408402805,720926.6666666666,13.48829408760974,2.0,12.0,3.0,0
0031842,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,5323591.666666667,15.487658946679627,1774530.5555555557,14.38904703369759,1.0,31.0,71.0,1
0031851,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,2492693.3333333335,14.728874745013883,1246346.6666666667,14.035727965626188,2.0,12.0,77.0,0
0031900,5,5,0,0.0,1000000.0,13.815511557963774,4.0,1.0,False,True,False,0.0,13.815511557963774,3,0.6,1320306.6666666667,14.093375348211524,264061.3333333334,12.483940465369724,2.0,12.0,77.0,0
0031911,7,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2354123.3333333335,14.671679383306156,336303.3333333334,12.725771782965992,2.0,12.0,77.0,0
0031931,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4221933.333333333,15.255803953819266,4221933.333333333,15.255803953819266,1.0,12.0,77.0,1
0031941,5,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2184295.0,14.59680413779895,436859.0,12.987368056616813,2.0,12.0,77.0,0
0031954,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1021140.0,13.836431187513945,1021140.0,13.836431187513945,1.0,12.0,77.0,1
0032000,10,8,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.125,0.0,6,0.6,3351611.6666666665,15.02495218100362,335161.1666666666,12.72236977328046,2.0,12.0,77.0,0
0032031,4,3,1,5000000.0,5200000.0,15.46416937585933,1.0,0.6666666666666666,False,True,True,0.3333333333333333,15.46416937585933,1,0.25,6471580.0,15.68293099520444,1617895.0,14.296637097649683,2.0,12.0,77.0,0
0032051,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,1.0,12.0,77.0,1
0032400,15,10,2,500000.0,10500000.0,16.166885910365842,4.0,1.0,False,True,False,0.2,16.166885910365842,8,0.5333333333333333,3567151.6666666665,15.087278263163489,237810.1111111111,12.379231986752435,2.0,12.0,77.0,0
0032431,5,1,0,100000.0,700000.0,13.45883704259595,4.0,1.0,False,True,False,0.0,13.45883704259595,0,0.0,8131598.333333333,15.911268182144358,1626319.6666666665,14.301830761618287,2.0,12.0,77.0,0
0032432,6,6,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.6666666666666666,4730296.666666667,15.369498690130005,788382.7777777779,13.577740277917323,2.0,12.0,3.0,0
0032441,5,1,0,0.0,3000000.0,14.914123179965662,4.0,1.0,False,True,False,0.0,14.914123179965662,0,0.0,3395080.0,15.037838177305932,679016.0,13.428401443046269,1.0,15.0,71.0,1
0032454,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1511571.6666666667,14.228661167908871,755785.8333333334,13.535514648911345,2.0,12.0,3.0,0
0032500,12,7,1,2000000.0,3100000.0,14.946912992035967,4.0,1.0,False,True,False,0.14285714285714285,14.946912992035967,5,0.4166666666666667,5641553.333333333,15.545670176522561,470129.44444444444,13.060765476549918,2.0,12.0,77.0,0
0032600,9,8,2,1000000.0,4300000.0,15.274125813221904,13.0,0.75,False,True,False,0.25,15.274125813221904,6,0.6666666666666666,5305748.333333333,15.484301570448034,589527.5925925926,13.287078500909011,2.0,12.0,77.0,0
0032641,3,1,0,5500000.0,1000000.0,13.815511557963774,13.0,0.6666666666666666,False,False,False,0.0,13.815511557963774,0,0.0,8344656.666666667,15.93713209166822,2781552.2222222225,14.838520042674384,2.0,14.0,1.0,0
0032651,2,1,1,0.0,0.0,0.0,13.0,0.5,False,False,False,1.0,0.0,0,0.0,8776683.333333334,15.987609255715384,4388341.666666667,15.294462189093675,1.0,12.0,77.0,1
0032652,2,1,1,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,1.0,13.122365377402328,0,0.0,3788756.6666666665,15.14754873088669,1894378.3333333333,14.45440181426547,2.0,12.0,3.0,0
0032700,6,5,1,1150000.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.2,13.122365377402328,3,0.5,7006410.0,15.762336145021187,1167735.0,13.970577389425006,2.0,12.0,3.0,0
0032800,5,5,2,0.0,0.0,0.0,4.0,1.0,False,True,False,0.4,0.0,3,0.6,1691770.0,14.341286467199046,338354.0,12.731850919148346,2.0,12.0,21.0,0
0032831,8,5,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.375,,,,,2.0,12.0,77.0,0
0032900,8,6,1,500000.0,8000000.0,15.894952224644102,4.0,1.0,False,True,False,0.16666666666666666,15.894952224644102,4,0.5,4422091.666666667,15.302123596006885,552761.4583333334,13.222683637286744,2.0,12.0,77.0,0
0032941,7,3,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.3333333333333333,0.0,1,0.14285714285714285,6970221.333333333,15.757157680841061,995745.9047619047,13.811248392590056,1.0,21.0,71.0,1
0033000,7,4,0,0.0,0.0,0.0,4.0,0.8,False,True,True,0.0,0.0,2,0.2857142857142857,1367150.0,14.128239570468939,195307.14285714287,12.18233381009259,2.0,12.0,77.0,0
0040100,5,4,2,100000.0,400000.0,12.899222326086994,4.0,1.0,False,True,False,0.5,12.899222326086994,2,0.4,7036321.666666667,15.766596243177881,1407264.3333333335,14.157158899222381,2.0,12.0,6.0,0
0040200,10,8,0,300000.0,1200000.0,13.997832948091215,4.0,1.0,False,True,False,0.0,13.997832948091215,6,0.6,1874665.0,14.443941068185689,187466.5,12.141360776035311,2.0,12.0,6.0,0
0040241,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,1221775.0,14.015816095855422,407258.3333333333,12.91720544414725,2.0,12.0,6.0,0
0040252,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4386656.666666667,15.2940781435195,2193328.3333333335,14.600931190923522,1.0,12.0,6.0,1
0040300,17,10,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,8,0.47058823529411764,2466806.6666666665,14.718435430034756,145106.27450980392,11.885228572073231,2.0,12.0,6.0,0
0040321,4,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.25,2762271.6666666665,14.831564328812572,690567.9166666666,13.445271053754317,2.0,14.0,5.0,0
0040351,2,2,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,0,0.0,5281806.666666667,15.479778958201363,2640903.3333333335,14.78663196697052,2.0,12.0,6.0,0
0040400,13,9,2,0.0,60000.0,11.002116507732017,4.0,1.0,False,True,False,0.2222222222222222,11.002116507732017,7,0.5384615384615384,1387616.6666666667,14.143098925811808,106739.7435897436,11.578158216228141,2.0,12.0,6.0,0
0040441,7,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.2857142857142857,,,,,1.0,12.0,75.0,1
0040451,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2816695.0,14.851075124812203,1408347.5,14.157928299278083,2.0,12.0,6.0,0
0040500,8,6,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.16666666666666666,0.0,4,0.5,2349150.0,14.669564544248486,293643.75,12.590125982364146,2.0,12.0,6.0,0
0040551,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1669370.0,14.327957466737164,834685.0,13.634810885205058,2.0,12.0,6.0,0
0040600,7,7,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.14285714285714285,0.0,5,0.7142857142857143,1229415.0,14.022049817848966,175630.7142857143,12.076144549147706,2.0,12.0,6.0,0
0040651,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,3777663.3333333335,15.144616475381559,1259221.1111111112,14.046004716140972,2.0,12.0,6.0,0
0040652,1,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,3171556.6666666665,14.969733402664446,3171556.6666666665,14.969733402664446,2.0,12.0,6.0,0
0040653,3,1,0,300000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,6328290.0,15.66054077346585,2109430.0,14.561928800838784,2.0,12.0,6.0,0
0040700,15,10,0,200000.0,8000000.0,15.894952224644102,4.0,1.0,False,True,False,0.0,15.894952224644102,8,0.5333333333333333,2387376.6666666665,14.68570611093176,159158.44444444444,11.977661773987176,2.0,12.0,6.0,0
0040731,5,2,0,0.0,0.0,0.0,4.0,0.6,False,True,True,0.0,0.0,0,0.0,4645260.0,15.35135811810253,929052.0,13.741921066760687,2.0,12.0,6.0,0
0040743,5,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2757411.6666666665,14.829803358408494,551482.3333333333,13.220366896608587,2.0,12.0,6.0,0
0040751,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1238761.6666666667,14.029623589935644,1238761.6666666667,14.029623589935644,2.0,12.0,6.0,0
0040900,11,6,0,600000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.36363636363636365,887116.6666666666,13.695732909389472,80646.9696969697,11.297848908989357,2.0,12.0,6.0,0
0041000,10,10,0,0.0,3000000.0,14.914123179965662,4.0,1.0,False,True,False,0.0,14.914123179965662,8,0.8,2232199.3333333335,14.618498353533251,223219.93333333335,12.315917292427258,2.0,12.0,6.0,0
0041021,6,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2293476.6666666665,14.645579855307538,382246.11111111107,12.85382256617246,2.0,12.0,6.0,0
0041031,4,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.25,1710208.3333333333,14.35212633814047,427552.0833333333,12.965833731190266,2.0,12.0,6.0,0
0041041,5,1,0,50000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3746446.6666666665,15.136318660096032,749289.3333333333,13.526881815339427,2.0,12.0,6.0,0
